,Date,SP500 Price,SP500 Open,SP500 Price-2,SP500 Open-2,SP500 Price-7,SP500 Open-7,Oil Price,Oil Open,Oil Price-2,Oil Open-2,Oil Price-7,Oil Open-7,G Price,G Open,G Price-2,G Open-2,G Price-7,G Open-7,DJI Price,DJI Open,DJI Price-2,DJI Open-2,DJI Price-7,DJI Open-7,VIX Price,VIX Open,VIX Price-2,VIX Open-2,VIX Price-7,VIX Open-7,SSEC Price,SSEC Open,SSEC Price-2,SSEC Open-2,SSEC Price-7,SSEC Open-7
66,24-Mar-20,"2,447.33","2,344.44","2,304.92","2,431.94","2,711.02","2,569.99",24.01,23.87,22.43,24.73,31.73,30.77,"1,663.30","1,566.30","1,488.10","1,474.70","1,519.50","1,581.00","20,704.91","19,722.19","19,173.98","20,253.15","23,185.62","21,973.82",61.67,58.76,66.04,67.86,57.83,71.31,"2,722.44","2,703.02","2,745.62","2,727.02","2,887.43","2,804.23"
67,23-Mar-20,"2,237.40","2,290.71","2,409.39","2,393.48","2,480.64","2,630.86",23.36,22.52,25.22,22.3,31.5,33.07,"1,572.70","1,508.40","1,482.30","1,489.70","1,593.20","1,638.70","18,591.93","19,028.36","20,087.19","19,830.01","21,200.62","22,184.71",61.59,74.08,72.0,80.62,75.47,61.46,"2,660.17","2,677.59","2,702.13","2,719.41","2,923.49","2,936.02"
68,20-Mar-20,"2,304.92","2,431.94","2,398.10","2,436.50","2,741.38","2,825.60",22.43,24.73,20.37,26.94,32.98,34.62,"1,488.10","1,474.70","1,480.60","1,533.70","1,645.40","1,652.40","19,173.98","20,253.15","19,898.92","20,188.69","23,553.22","24,604.63",66.04,67.86,76.45,69.37,53.9,52.24,"2,745.62","2,727.02","2,728.76","2,792.32","2,968.52","3,001.76"
69,19-Mar-20,"2,409.39","2,393.48","2,529.19","2,425.66","2,882.23","2,813.48",25.22,22.3,26.95,28.69,34.36,30.37,"1,482.30","1,489.70","1,528.10","1,505.80","1,663.30","1,683.40","20,087.19","19,830.01","21,237.38","20,487.05","25,018.16","24,453.00",72.0,80.62,75.91,82.69,47.3,49.68,"2,702.13","2,719.41","2,779.64","2,796.28","2,996.76","2,918.93"
70,18-Mar-20,"2,398.10","2,436.50","2,386.13","2,508.59","2,746.56","2,863.89",20.37,26.94,28.7,33.75,31.13,32.87,"1,480.60","1,533.70","1,488.60","1,564.80","1,678.60","1,694.50","19,898.92","20,188.69","20,188.52","20,917.53","23,851.02","24,992.36",76.45,69.37,82.69,57.83,54.46,41.94,"2,728.76","2,792.32","2,789.25","2,897.30","2,943.29","2,987.18"
71,17-Mar-20,"2,529.19","2,425.66","2,711.02","2,569.99","2,972.37","2,954.20",26.95,28.69,31.73,30.77,41.28,46.09,"1,528.10","1,505.80","1,519.50","1,581.00","1,676.10","1,676.90","21,237.38","20,487.05","23,185.62","21,973.82","25,864.78","25,457.21",75.91,82.69,57.83,71.31,41.94,41.46,"2,779.64","2,796.28","2,887.43","2,804.23","3,034.51","3,039.94"
72,16-Mar-20,"2,386.13","2,508.59","2,480.64","2,630.86","3,023.94","3,075.70",28.7,33.75,31.5,33.07,45.9,47.13,"1,488.60","1,564.80","1,593.20","1,638.70","1,672.00","1,642.70","20,188.52","20,917.53","21,200.62","22,184.71","26,121.28","26,671.92",82.69,57.83,75.47,61.46,39.62,33.61,"2,789.25","2,897.30","2,923.49","2,936.02","3,071.68","3,036.15"
73,13-Mar-20,"2,711.02","2,569.99","2,741.38","2,825.60","3,130.12","3,045.75",31.73,30.77,32.98,34.62,46.78,46.94,"1,519.50","1,581.00","1,645.40","1,652.40","1,647.20","1,643.00","23,185.62","21,973.82","23,553.22","24,604.63","27,090.86","26,383.68",57.83,71.31,53.9,52.24,31.99,34.44,"2,887.43","2,804.23","2,968.52","3,001.76","3,011.67","2,981.81"
74,12-Mar-20,"2,480.64","2,630.86","2,882.23","2,813.48","3,003.37","3,096.46",31.5,33.07,34.36,30.37,47.18,47.72,"1,593.20","1,638.70","1,663.30","1,683.40","1,648.90","1,594.30","21,200.62","22,184.71","25,018.16","24,453.00","25,917.41","26,762.47",75.47,61.46,47.3,49.68,36.82,33.64,"2,923.49","2,936.02","2,996.76","2,918.93","2,992.90","3,006.89"
75,11-Mar-20,"2,741.38","2,825.60","2,746.56","2,863.89","3,090.23","2,974.28",32.98,34.62,31.13,32.87,46.75,43.7,"1,645.40","1,652.40","1,678.60","1,694.50","1,599.50","1,598.40","23,553.22","24,604.63","23,851.02","24,992.36","26,703.32","25,590.51",53.9,52.24,54.46,41.94,33.42,34.86,"2,968.52","3,001.76","2,943.29","2,987.18","2,970.93","2,899.31"
76,10-Mar-20,"2,882.23","2,813.48","2,972.37","2,954.20","2,954.22","2,916.90",34.36,30.37,41.28,46.09,44.76,46.49,"1,663.30","1,683.40","1,676.10","1,676.90","1,571.80","1,651.70","25,018.16","24,453.00","25,864.78","25,457.21","25,409.36","25,270.83",47.3,49.68,41.94,41.46,40.11,42.02,"2,996.76","2,918.93","3,034.51","3,039.94","2,880.30","2,924.64"
77,9-Mar-20,"2,746.56","2,863.89","3,023.94","3,075.70","2,978.76","3,062.54",31.13,32.87,45.9,47.13,47.09,48.63,"1,678.60","1,694.50","1,672.00","1,642.70","1,648.20","1,649.90","23,851.02","24,992.36","26,121.28","26,671.92","25,766.64","26,526.00",54.46,41.94,39.62,33.61,39.16,28.95,"2,943.29","2,987.18","3,071.68","3,036.15","2,991.33","2,992.49"
78,6-Mar-20,"2,972.37","2,954.20","3,130.12","3,045.75","3,116.39","3,139.90",41.28,46.09,46.78,46.94,48.73,50.08,"1,676.10","1,676.90","1,647.20","1,643.00","1,648.90","1,643.00","25,864.78","25,457.21","27,090.86","26,383.68","26,957.59","27,159.46",41.94,41.46,31.99,34.44,27.56,26.63,"3,034.51","3,039.94","3,011.67","2,981.81","2,987.93","2,978.42"
79,5-Mar-20,"3,023.94","3,075.70","3,003.37","3,096.46","3,128.21","3,238.94",45.9,47.13,47.18,47.72,49.9,51.37,"1,672.00","1,642.70","1,648.90","1,594.30","1,655.80","1,670.00","26,121.28","26,671.92","25,917.41","26,762.47","27,081.36","28,037.65",39.62,33.61,36.82,33.64,27.85,22.19,"3,071.68","3,036.15","2,992.90","3,006.89","3,013.05","2,982.07"
80,4-Mar-20,"3,130.12","3,045.75","3,090.23","2,974.28","3,225.89","3,257.61",46.78,46.94,46.75,43.7,51.43,52.6,"1,647.20","1,643.00","1,599.50","1,598.40","1,682.40","1,660.30","27,090.86","26,383.68","26,703.32","25,590.51","27,960.80","28,402.93",31.99,34.44,33.42,34.86,25.03,22.25,"3,011.67","2,981.81","2,970.93","2,899.31","3,031.23","3,027.89"
81,3-Mar-20,"3,003.37","3,096.46","2,954.22","2,916.90","3,337.75","3,360.50",47.18,47.72,44.76,46.49,53.38,53.74,"1,648.90","1,594.30","1,571.80","1,651.70","1,654.60","1,628.30","25,917.41","26,762.47","25,409.36","25,270.83","28,992.41","29,146.53",36.82,33.64,40.11,42.02,17.08,17.33,"2,992.90","3,006.89","2,880.30","2,924.64","3,039.67","3,022.25"
82,2-Mar-20,"3,090.23","2,974.28","2,978.76","3,062.54","3,373.23","3,380.45",46.75,43.7,47.09,48.63,53.78,53.5,"1,599.50","1,598.40","1,648.20","1,649.90","1,626.20","1,620.00","26,703.32","25,590.51","25,766.64","26,526.00","29,219.98","29,296.25",33.42,34.86,39.16,28.95,15.56,14.54,"2,970.93","2,899.31","2,991.33","2,992.49","3,030.15","2,981.88"
83,28-Feb-20,"2,954.22","2,916.90","3,116.39","3,139.90","3,386.15","3,380.39",44.76,46.49,48.73,50.08,53.29,52.12,"1,571.80","1,651.70","1,648.90","1,643.00","1,617.50","1,610.20","25,409.36","25,270.83","26,957.59","27,159.46","29,348.03","29,312.70",40.11,42.02,27.56,26.63,14.38,14.66,"2,880.30","2,924.64","2,987.93","2,978.42","2,975.40","2,979.52"
84,27-Feb-20,"2,978.76","3,062.54","3,128.21","3,238.94","3,370.29","3,369.04",47.09,48.63,49.9,51.37,52.05,52.23,"1,648.20","1,649.90","1,655.80","1,670.00","1,609.30","1,590.40","25,766.64","26,526.00","27,081.36","28,037.65","29,232.19","29,282.78",39.16,28.95,27.85,22.19,14.83,14.98,"2,991.33","2,992.49","3,013.05","2,982.07","2,984.97","2,981.41"
85,26-Feb-20,"3,116.39","3,139.90","3,225.89","3,257.61","3,380.16","3,378.08",48.73,50.08,51.43,52.6,52.2,52.34,"1,648.90","1,643.00","1,682.40","1,660.30","1,587.05","1,586.15","26,957.59","27,159.46","27,960.80","28,402.93","29,398.08","29,440.47",27.56,26.63,25.03,22.25,13.68,14.12,"2,987.93","2,978.42","3,031.23","3,027.89","2,983.62","2,924.99"
86,25-Feb-20,"3,128.21","3,238.94","3,337.75","3,360.50","3,373.94","3,365.90",49.9,51.37,53.38,53.74,52.36,52.45,"1,655.80","1,670.00","1,654.60","1,628.30","1,586.25","1,585.50","27,081.36","28,037.65","28,992.41","29,146.53","29,423.31","29,436.03",27.85,22.19,17.08,17.33,14.15,14.43,"3,013.05","2,982.07","3,039.67","3,022.25","2,917.01","2,899.87"
87,24-Feb-20,"3,225.89","3,257.61","3,373.23","3,380.45","3,379.45","3,370.50",51.43,52.6,53.78,53.5,52.05,51.51,"1,682.40","1,660.30","1,626.20","1,620.00","1,591.90","1,585.30","27,960.80","28,402.93","29,219.98","29,296.25","29,551.42","29,406.75",25.03,22.25,15.56,14.54,13.74,14.86,"3,031.23","3,027.89","3,030.15","2,981.88","2,906.07","2,927.14"
88,21-Feb-20,"3,337.75","3,360.50","3,386.15","3,380.39","3,357.75","3,365.87",53.38,53.74,53.29,52.12,51.42,51.72,"1,654.60","1,628.30","1,617.50","1,610.20","1,584.50","1,574.60","28,992.41","29,146.53","29,348.03","29,312.70","29,276.34","29,390.71",17.08,17.33,14.38,14.66,15.18,14.91,"3,039.67","3,022.25","2,975.40","2,979.52","2,926.90","2,895.56"
89,20-Feb-20,"3,373.23","3,380.45","3,370.29","3,369.04","3,352.09","3,318.28",53.78,53.5,52.05,52.23,51.17,49.96,"1,626.20","1,620.00","1,609.30","1,590.40","1,577.30","1,576.70","29,219.98","29,296.25","29,232.19","29,282.78","29,276.82","28,995.66",15.56,14.54,14.83,14.98,15.04,15.88,"3,030.15","2,981.88","2,984.97","2,981.41","2,901.67","2,894.54"
90,19-Feb-20,"3,386.15","3,380.39","3,380.16","3,378.08","3,327.71","3,335.54",53.29,52.12,52.2,52.34,49.94,49.61,"1,617.50","1,610.20","1,587.05","1,586.15","1,575.90","1,581.60","29,348.03","29,312.70","29,398.08","29,440.47","29,102.51","29,286.92",14.38,14.66,13.68,14.12,15.47,15.07,"2,975.40","2,979.52","2,983.62","2,924.99","2,890.49","2,860.50"
91,18-Feb-20,"3,370.29","3,369.04","3,373.94","3,365.90","3,345.78","3,344.92",52.05,52.23,52.36,52.45,49.57,50.12,"1,609.30","1,590.40","1,586.25","1,585.50","1,585.40","1,581.60","29,232.19","29,282.78","29,423.31","29,436.03","29,379.77","29,388.58",14.83,14.98,14.15,14.43,14.96,15.13,"2,984.97","2,981.41","2,917.01","2,899.87","2,875.96","2,858.93"
92,14-Feb-20,"3,380.16","3,378.08","3,379.45","3,370.50","3,334.69","3,324.91",52.05,51.51,51.17,49.96,50.75,49.51,"1,591.90","1,585.30","1,577.30","1,576.70","1,568.70","1,563.40","29,398.08","29,440.47","29,551.42","29,406.75","29,290.85","29,048.73",13.68,14.12,13.74,14.86,15.15,16.29,"2,917.01","2,899.87","2,926.90","2,895.56","2,818.09","2,792.37"
93,13-Feb-20,"3,373.94","3,365.90","3,357.75","3,365.87","3,297.59","3,280.61",51.42,51.72,49.94,49.61,49.61,49.94,"1,584.50","1,574.60","1,575.90","1,581.60","1,561.40","1,588.40","29,423.31","29,436.03","29,276.34","29,390.71","28,807.63","28,696.74",14.15,14.43,15.18,14.91,16.05,16.45,"2,906.07","2,927.14","2,901.67","2,894.54","2,783.29","2,685.27"
94,12-Feb-20,"3,379.45","3,370.50","3,352.09","3,318.28","3,248.92","3,235.66",51.17,49.96,49.57,50.12,50.11,51.01,"1,577.30","1,576.70","1,585.40","1,581.60","1,588.30","1,603.60","29,551.42","29,406.75","29,276.82","28,995.66","28,399.81","28,319.65",13.74,14.86,15.04,15.88,17.97,18.64,"2,926.90","2,895.56","2,890.49","2,860.50","2,746.61","2,716.70"
95,11-Feb-20,"3,357.75","3,365.87","3,327.71","3,335.54","3,225.52","3,282.33",49.94,49.61,50.32,51.11,51.56,52.92,"1,575.90","1,581.60","1,579.20","1,575.70","1,593.80","1,584.90","29,276.34","29,390.71","29,102.51","29,286.92","28,256.03","28,813.04",15.18,14.91,15.47,15.07,18.84,16.25,"2,901.67","2,894.54","2,875.96","2,858.93","2,976.53","3,037.95"
96,10-Feb-20,"3,352.09","3,318.28","3,345.78","3,344.92","3,283.66","3,256.45",49.57,50.12,50.95,51.17,52.14,53.09,"1,585.40","1,581.60","1,575.80","1,564.50","1,595.10","1,587.30","29,276.82","28,995.66","29,379.77","29,388.58","28,859.44","28,640.16",15.04,15.88,14.96,15.13,15.49,17.82,"2,890.49","2,860.50","2,866.51","2,826.89","3,060.75","3,038.49"
97,7-Feb-20,"3,327.71","3,335.54","3,334.69","3,324.91","3,273.40","3,289.46",50.32,51.11,50.75,49.51,53.33,53.97,"1,579.20","1,575.70","1,568.70","1,563.40","1,582.00","1,579.30","29,102.51","29,286.92","29,290.85","29,048.73","28,734.45","28,820.53",15.47,15.07,15.15,16.29,16.39,15.68,"2,875.96","2,858.93","2,818.09","2,792.37","3,052.14","3,085.79"
98,6-Feb-20,"3,345.78","3,344.92","3,297.59","3,280.61","3,276.24","3,255.35",50.95,51.17,49.61,49.94,53.48,52.77,"1,575.80","1,564.50","1,561.40","1,588.40","1,581.70","1,592.40","29,379.77","29,388.58","28,807.63","28,696.74","28,722.85","28,594.28",14.96,15.13,16.05,16.45,16.28,16.94,"2,866.51","2,826.89","2,783.29","2,685.27","3,095.79","3,082.11"
99,5-Feb-20,"3,334.69","3,324.91","3,248.92","3,235.66","3,243.63","3,247.16",50.75,49.51,50.11,51.01,53.14,53.7,"1,568.70","1,563.40","1,588.30","1,603.60","1,589.50","1,592.50","29,290.85","29,048.73","28,399.81","28,319.65","28,535.80","28,542.49",15.15,16.29,17.97,18.64,18.23,17.42,"2,818.09","2,792.37","2,746.61","2,716.70","3,075.50","3,081.46"
100,4-Feb-20,"3,297.59","3,280.61","3,225.52","3,282.33","3,295.47","3,333.10",49.61,49.94,51.56,52.92,54.19,55.69,"1,561.40","1,588.40","1,593.80","1,584.90","1,583.90","1,574.00","28,807.63","28,696.74","28,256.03","28,813.04","28,989.73","29,230.39",16.05,16.45,18.84,16.25,14.56,12.75,"2,783.29","2,685.27","2,976.53","3,037.95","3,074.08","3,095.73"
101,3-Feb-20,"3,248.92","3,235.66","3,283.66","3,256.45","3,325.54","3,315.77",50.11,51.01,52.14,53.09,55.59,56.11,"1,588.30","1,603.60","1,595.10","1,587.30","1,577.30","1,572.00","28,399.81","28,319.65","28,859.44","28,640.16","29,160.09","29,111.02",17.97,18.64,15.49,17.82,12.98,13.26,"2,746.61","2,716.70","3,060.75","3,038.49","3,090.04","3,103.17"
102,31-Jan-20,"3,225.52","3,282.33","3,273.40","3,289.46","3,321.75","3,330.02",51.56,52.92,53.33,53.97,56.74,58.26,"1,593.80","1,584.90","1,582.00","1,579.30","1,568.70","1,568.00","28,256.03","28,813.04","28,734.45","28,820.53","29,186.27","29,263.63",18.84,16.25,16.39,15.68,12.91,12.45,,,,,,
103,30-Jan-20,"3,283.66","3,256.45","3,276.24","3,255.35","3,320.79","3,321.03",52.14,53.09,53.48,52.77,58.34,59.17,"1,595.10","1,587.30","1,581.70","1,592.40","1,569.90","1,570.40","28,859.44","28,640.16","28,722.85","28,594.28","29,196.04","29,269.05",15.49,17.82,16.28,16.94,12.85,13.23,,,,,,
104,29-Jan-20,"3,273.40","3,289.46","3,243.63","3,247.16","3,329.62","3,323.66",53.33,53.97,53.14,53.7,58.73,59.28,"1,582.00","1,579.30","1,589.50","1,592.50","1,561.25","1,557.20","28,734.45","28,820.53","28,535.80","28,542.49","29,348.10","29,313.31",16.39,15.68,18.23,17.42,12.1,12.21,,,,,,
105,28-Jan-20,"3,276.24","3,255.35","3,295.47","3,333.10","3,316.81","3,302.97",53.48,52.77,54.19,55.69,59.27,59.36,"1,581.70","1,592.40","1,583.90","1,574.00","1,557.05","1,557.40","28,722.85","28,594.28","28,989.73","29,230.39","29,297.64","29,131.95",16.28,16.94,14.56,12.75,12.32,12.2,,,,,,
106,27-Jan-20,"3,243.63","3,247.16","3,325.54","3,315.77","3,289.29","3,282.27",53.14,53.7,55.59,56.11,58.54,58.59,"1,589.50","1,592.50","1,577.30","1,572.00","1,572.30","1,564.80","28,535.80","28,542.49","29,160.09","29,111.02","29,030.22","28,901.80",18.23,17.42,12.98,13.26,12.42,12.79,,,,,,
107,24-Jan-20,"3,295.47","3,333.10","3,321.75","3,330.02","3,283.15","3,285.35",54.19,55.69,56.74,58.26,58.52,58.1,"1,583.90","1,574.00","1,568.70","1,568.00","1,562.20","1,567.70","28,989.73","29,230.39","29,186.27","29,263.63","28,939.67","28,895.50",14.56,12.75,12.91,12.45,12.39,12.72,,,,,,
108,23-Jan-20,"3,325.54","3,315.77","3,320.79","3,321.03","3,288.13","3,271.13",55.59,56.11,58.34,59.17,57.81,58.2,"1,577.30","1,572.00","1,569.90","1,570.40","1,565.60","1,559.30","29,160.09","29,111.02","29,196.04","29,269.05","28,907.05","28,869.01",12.98,13.26,12.85,13.23,12.32,12.84,"2,976.53","3,037.95","3,052.14","3,085.79","3,106.82","3,120.67"
109,22-Jan-20,"3,321.75","3,330.02","3,329.62","3,323.66","3,265.35","3,281.81",56.74,58.26,58.73,59.28,58.23,58.03,"1,568.70","1,568.00","1,561.25","1,557.20","1,556.50","1,560.10","29,186.27","29,263.63","29,348.10","29,313.31","28,823.77","28,977.52",12.91,12.45,12.1,12.21,12.56,12.42,"3,060.75","3,038.49","3,095.79","3,082.11","3,115.57","3,091.49"
110,21-Jan-20,"3,320.79","3,321.03","3,316.81","3,302.97","3,274.70","3,266.03",58.34,59.17,59.27,59.36,58.08,59.04,"1,569.90","1,570.40","1,557.05","1,557.40","1,562.70","1,575.10","29,196.04","29,269.05","29,297.64","29,131.95","28,956.90","28,851.97",12.85,13.23,12.32,12.2,12.54,12.95,"3,052.14","3,085.79","3,075.50","3,081.46","3,092.29","3,102.29"
111,17-Jan-20,"3,329.62","3,323.66","3,289.29","3,282.27","3,253.05","3,238.59",58.54,58.59,57.81,58.2,59.61,62.84,"1,572.30","1,564.80","1,565.60","1,559.30","1,572.30","1,590.30","29,348.10","29,313.31","29,030.22","28,901.80","28,745.09","28,556.14",12.1,12.21,12.42,12.79,13.45,15.16,"3,075.50","3,081.46","3,090.04","3,103.17","3,066.89","3,094.24"
112,16-Jan-20,"3,316.81","3,302.97","3,283.15","3,285.35","3,237.18","3,241.86",58.52,58.1,58.23,58.03,62.7,62.91,"1,562.20","1,567.70","1,556.50","1,560.10","1,586.30","1,578.60","29,297.64","29,131.95","28,939.67","28,895.50","28,583.68","28,639.18",12.32,12.2,12.39,12.72,13.79,13.84,"3,074.08","3,095.73","3,106.82","3,120.67","3,104.80","3,085.49"
113,15-Jan-20,"3,289.29","3,282.27","3,288.13","3,271.13","3,246.28","3,217.55",57.81,58.2,58.08,59.04,63.27,63.71,"1,565.60","1,559.30","1,562.70","1,575.10","1,580.90","1,577.90","29,030.22","28,901.80","28,907.05","28,869.01","28,703.38","28,465.50",12.42,12.79,12.32,12.84,13.85,15.45,"3,090.04","3,103.17","3,115.57","3,091.49","3,083.41","3,070.91"
114,14-Jan-20,"3,283.15","3,285.35","3,265.35","3,281.81","3,234.85","3,226.36",58.23,58.03,59.04,59.61,63.05,61.18,"1,556.50","1,560.10","1,572.10","1,566.50","1,564.50","1,543.90","28,939.67","28,895.50","28,823.77","28,977.52","28,634.88","28,553.33",12.39,12.72,12.56,12.42,14.02,15.01,"3,106.82","3,120.67","3,092.29","3,102.29","3,083.79","3,089.02"
115,13-Jan-20,"3,288.13","3,271.13","3,274.70","3,266.03","3,257.85","3,244.67",58.08,59.04,59.56,59.99,61.18,61.6,"1,562.70","1,575.10","1,566.40","1,569.50","1,540.10","1,535.50","28,907.05","28,869.01","28,956.90","28,851.97","28,868.80","28,638.97",12.32,12.84,12.54,12.95,12.47,13.46,"3,115.57","3,091.49","3,094.88","3,082.64","3,085.20","3,066.34"
116,10-Jan-20,"3,265.35","3,281.81","3,253.05","3,238.59","3,230.78","3,215.18",59.04,59.61,59.61,62.84,61.33,61.52,"1,572.10","1,566.50","1,572.30","1,590.30","1,520.95","1,520.85","28,823.77","28,977.52","28,745.09","28,556.14","28,538.44","28,414.64",12.56,12.42,13.45,15.16,13.78,14.84,"3,092.29","3,102.29","3,066.89","3,094.24","3,050.12","3,036.39"
117,9-Jan-20,"3,274.70","3,266.03","3,237.18","3,241.86","3,221.29","3,240.09",59.56,59.99,62.7,62.91,61.06,61.68,"1,566.40","1,569.50","1,586.30","1,578.60","1,535.10","1,529.60","28,956.90","28,851.97","28,583.68","28,639.18","28,462.14","28,654.76",12.54,12.95,13.79,13.84,14.82,13.74,"3,094.88","3,082.64","3,104.80","3,085.49","3,040.02","2,998.17"
118,8-Jan-20,"3,253.05","3,238.59","3,246.28","3,217.55","3,240.02","3,247.23",59.61,62.84,63.27,63.71,61.68,61.71,"1,572.30","1,590.30","1,580.90","1,577.90","1,530.30","1,527.00","28,745.09","28,556.14","28,703.38","28,465.50","28,645.26","28,675.34",13.45,15.16,13.85,15.45,13.43,12.61,"3,066.89","3,094.24","3,083.41","3,070.91","3,005.04","3,006.85"
119,7-Jan-20,"3,237.18","3,241.86","3,234.85","3,226.36","3,239.91","3,227.20",62.7,62.91,63.05,61.18,61.72,61.73,"1,586.30","1,578.60","1,564.50","1,543.90","1,529.70","1,526.50","28,583.68","28,639.18","28,634.88","28,553.33","28,621.39","28,539.46",13.79,13.84,14.02,15.01,12.65,12.74,"3,104.80","3,085.49","3,083.79","3,089.02","3,007.35","2,981.25"
120,6-Jan-20,"3,246.28","3,217.55","3,257.85","3,244.67","3,223.38","3,225.45",63.27,63.71,61.18,61.6,61.68,61.2,"1,580.90","1,577.90","1,540.10","1,535.50","1,525.70","1,514.60","28,703.38","28,465.50","28,868.80","28,638.97","28,515.45","28,572.57",13.85,15.45,12.47,13.46,12.67,12.65,"3,083.41","3,070.91","3,085.20","3,066.34","2,981.88","2,980.43"
121,3-Jan-20,"3,234.85","3,226.36","3,230.78","3,215.18","3,224.01","3,226.05",63.05,61.18,61.33,61.52,61.19,61.45,"1,564.50","1,543.90","1,520.95","1,520.85","1,504.05","1,504.40","28,634.88","28,553.33","28,538.44","28,414.64","28,551.53","28,491.78",14.02,15.01,13.78,14.84,12.61,12.81,"3,083.79","3,089.02","3,050.12","3,036.39","2,982.68","2,965.83"
122,2-Jan-20,"3,257.85","3,244.67","3,221.29","3,240.09","3,221.22","3,223.33",61.18,61.6,61.06,61.68,61.11,60.63,"1,540.10","1,535.50","1,535.10","1,529.60","1,516.00","1,499.50","28,868.80","28,638.97","28,462.14","28,654.76","28,455.09","28,608.64",12.47,13.46,14.82,13.74,12.51,12.55,"3,085.20","3,066.34","3,040.02","2,998.17","2,962.75","2,999.04"
123,31-Dec-19,"3,230.78","3,215.18","3,240.02","3,247.23","3,205.37","3,192.32",61.06,61.68,61.72,61.73,60.44,61.11,"1,535.10","1,529.60","1,529.70","1,526.50","1,492.00","1,494.60","28,538.44","28,414.64","28,645.26","28,675.34","28,376.96","28,278.31",13.78,14.84,13.43,12.61,12.5,12.55,"3,050.12","3,036.39","3,005.04","3,006.85","3,004.94","3,019.64"
124,30-Dec-19,"3,221.29","3,240.09","3,239.91","3,227.20","3,191.14","3,195.21",61.68,61.71,61.68,61.2,61.22,60.86,"1,530.30","1,527.00","1,525.70","1,514.60","1,495.50","1,490.90","28,462.14","28,654.76","28,621.39","28,539.46","28,239.28","28,291.44",14.82,13.74,12.65,12.74,12.58,12.24,"3,040.02","2,998.17","3,007.35","2,981.25","3,017.07","3,017.15"
125,27-Dec-19,"3,240.02","3,247.23","3,223.38","3,225.45","3,192.52","3,195.40",61.72,61.73,61.19,61.45,60.93,60.55,"1,529.70","1,526.50","1,504.05","1,504.40","1,489.90","1,491.60","28,645.26","28,675.34","28,515.45","28,572.57","28,267.16","28,221.75",13.43,12.61,12.67,12.65,12.29,12.23,"3,005.04","3,006.85","2,981.88","2,980.43","3,017.04","3,021.47"
126,26-Dec-19,"3,239.91","3,227.20","3,224.01","3,226.05","3,191.45","3,183.63",61.68,61.2,61.11,60.63,60.94,60.23,"1,525.70","1,514.60","1,516.00","1,499.50","1,491.90","1,491.60","28,621.39","28,539.46","28,551.53","28,491.78","28,235.89","28,191.67",12.65,12.74,12.61,12.81,12.14,12.47,"3,007.35","2,981.25","2,982.68","2,965.83","3,022.42","2,985.26"
127,24-Dec-19,"3,223.38","3,225.45","3,221.22","3,223.33","3,168.80","3,166.65",61.11,60.63,60.44,61.11,60.07,59.36,"1,516.00","1,499.50","1,492.00","1,494.60","1,492.30","1,481.80","28,515.45","28,572.57","28,455.09","28,608.64","28,135.38","28,123.64",12.67,12.65,12.51,12.55,12.63,13.18,"2,982.68","2,965.83","3,004.94","3,019.64","2,967.68","2,937.78"
128,23-Dec-19,"3,224.01","3,226.05","3,205.37","3,192.32","3,168.57","3,141.23",60.52,60.41,61.22,60.86,59.18,58.88,"1,499.90","1,492.50","1,495.50","1,490.90","1,483.10","1,490.70","28,551.53","28,491.78","28,376.96","28,278.31","28,132.05","27,898.34",12.61,12.81,12.5,12.55,13.94,14.94,"2,962.75","2,999.04","3,017.07","3,017.15","2,915.70","2,926.34"
